ResponseId,RecordedDate,StartDate,EndDate,Finished,condition,Outdoor_Activities,Outdoor_Details_1_1,Outdoor_Details_1_3,Outdoor_Details_1_4,Outdoor_Details_2_1,Outdoor_Details_2_3,Outdoor_Details_2_4,Outdoor_Details_3_1,Outdoor_Details_3_3,Outdoor_Details_3_4,Outdoor_Details_4_1,Outdoor_Details_4_3,Outdoor_Details_4_4,Outdoor_Details_5_1,Outdoor_Details_5_3,Outdoor_Details_5_4,Outdoor_Details_6_1,Outdoor_Details_6_3,Outdoor_Details_6_4,Outdoor_Details_7_1,Outdoor_Details_7_3,Outdoor_Details_7_4,Outdoor_Details_8_1,Outdoor_Details_8_3,Outdoor_Details_8_4,Outdoor_Details_9_1,Outdoor_Details_9_3,Outdoor_Details_9_4,Outdoor_Details_10_1,Outdoor_Details_10_3,Outdoor_Details_10_4,Outdoor_Details_11_1,Outdoor_Details_11_3,Outdoor_Details_11_4,Outdoor_Details_8_TEXT,Outdoor_Details_9_TEXT,Outdoor_Details_10_TEXT,Outdoor_Details_11_TEXT
R_1r8q2WcV20ldRRJ,2020-12-12 20:38:26,2020-12-12 20:11:09,2020-12-12 20:38:26,1,action,"3,4",,,,,,,1,4,3,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,
R_3PRL47a08LkcgCX,2020-12-12 21:50:37,2020-12-12 21:12:39,2020-12-12 21:50:37,1,control,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2CleyaFI8j68tvi,2020-12-14 21:33:13,2020-12-14 21:06:30,2020-12-14 21:33:12,1,action,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2QSQMLCoqAbJ4Uy,2020-12-19 12:00:09,2020-12-19 11:30:55,2020-12-19 12:00:09,1,stationary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_9XYPYREeHHivfvH,2020-12-19 16:56:08,2020-12-19 16:13:19,2020-12-19 16:56:07,1,action,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_9Z6V2jy8zanjCet,2021-02-23 13:16:13,2021-02-23 12:46:52,2021-02-23 13:16:12,1,stationary,7,,,,,,,,,,,,,,,,,,,14,1,4,,,,,,,,,,,,,,,,
R_7OMvDnLUYAXcJ3P,2021-02-23 19:26:14,2021-02-23 18:57:34,2021-02-23 19:26:14,1,control,7,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,,,,,,,,,,,
R_qXb6kFYFabudYuB,2021-02-24 15:57:32,2021-02-24 15:28:36,2021-02-24 15:57:32,1,stationary,7,,,,,,,,,,,,,,,,,,,14,0,5,,,,,,,,,,,,,,,,
R_2D040LrzDnjnxX5,2021-02-24 23:34:41,2021-02-24 23:07:31,2021-02-24 23:34:41,1,action,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7TGS1WSDK2gtkWZ,2021-02-26 04:32:35,2021-02-26 04:00:26,2021-02-26 04:32:35,1,stationary,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_OjIL607w1KL8NLr,2021-02-27 19:11:15,2021-02-27 18:47:00,2021-02-27 19:11:15,1,action,"3,6,7,8",,,,,,,10,10,4,,,,,,,1,1,2,10,10,3,4,4,5,,,,,,,,,,,,,
R_31GhOM0K5ZZiIOU,2021-02-28 15:10:27,2021-02-28 14:36:21,2021-02-28 15:10:26,1,control,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1LNbnaPgt7LK42u,2021-02-28 23:58:59,2021-02-28 19:29:33,2021-02-28 19:58:56,0,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_yxNdeK7WQ6p9PcR,2021-03-01 09:44:07,2021-03-01 09:13:50,2021-03-01 09:44:07,1,control,"4,5",,,,,,,,,,1,3,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,
R_1QLTSqvciPHARmS,2021-03-02 00:45:17,2021-03-01 20:24:22,2021-03-01 20:45:16,0,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_OOSMzJUU74DkL2F,2021-03-04 18:42:59,2021-03-04 18:18:06,2021-03-04 18:42:58,1,control,"2,3",,,,2,0,5,10,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1d5XYx82RrqtMGa,2021-03-08 00:35:08,2021-03-08 00:05:12,2021-03-08 00:35:08,1,stationary,6,,,,,,,,,,,,,,,,2,4,2,,,,,,,,,,,,,,,,,,,
R_1rPkNLCktfEXhR9,2021-03-12 18:58:27,2021-03-12 18:30:54,2021-03-12 18:58:26,1,control,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_0Bqz3ThCxA96a0F,2021-03-13 11:51:33,2021-03-13 11:25:02,2021-03-13 11:51:32,1,action,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_301972JI9hxcbI2,2021-03-21 16:31:40,2021-03-21 15:58:44,2021-03-21 16:31:40,1,stationary,3,,,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2a9NhpsBpqKBtzl,2021-04-09 16:59:32,2021-04-09 16:28:26,2021-04-09 16:59:31,1,action,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
